연도,지역,구분,에볼라바이러스병,마버그열,라싸열,크리미안콩고출혈열,남아메리카출혈열,리프트밸리열,두창,페스트,탄저,보툴리눔독소증,야토병,중증급성호흡기증후군(SARS),중동호흡기증후군(MERS),동물인플루엔자 인체감염증,신종인플루엔자,디프테리아,수두,홍역,콜레라,장티푸스,파라티푸스,세균성이질,장출혈성대장균감염증,A형간염,백일해,유행성이하선염,풍진(선천성),풍진(후천성),폴리오,수막구균 감염증,b형헤모필루스인플루엔자,폐렴구균 감염증,한센병,성홍열,반코마이신내성황색포도알균(VRSA) 감염증,카바페넴내성장내세균목(CRE) 감염증,E형간염,파상풍,B형간염,일본뇌염,C형간염,말라리아,레지오넬라증,비브리오패혈증,발진티푸스,발진열,쯔쯔가무시증,렙토스피라증,브루셀라증,공수병,신증후군출혈열,크로이츠펠트-야콥병(CJD) 및 변종크로이츠펠트-야콥병(vCJD),황열,뎅기열,큐열,웨스트나일열,라임병,진드기매개뇌염,유비저,치쿤구니야열,중증열성혈소판감소증후군(SFTS),지카바이러스감염증,매독,매독(선천성),@엠폭스
2021,충청북도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.0,0.0,0.0,0.0,1.0,0.0,4.0,238.0,1,234,0.0,0.0,0.0,0.0,0.0,9.0,1.0,16.0,0,192.0,16,2.0,15.0,1.0,192.0,3,12.0,1.0,0.0,0.0,119.0,9,0.0,0.0,7.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,
2021,충청남도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.0,0.0,0.0,3.0,0.0,1.0,2.0,475.0,0,469,0.0,0.0,0.0,0.0,0.0,15.0,1.0,23.0,0,506.0,27,3.0,29.0,0.0,380.0,4,4.0,1.0,0.0,0.0,571.0,22,0.0,0.0,43.0,3.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,
2021,전라북도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,0.0,0.0,2.0,1.0,0.0,3.0,196.0,1,419,0.0,0.0,0.0,1.0,0.0,7.0,0.0,16.0,0,1067.0,20,1.0,15.0,0.0,290.0,1,10.0,3.0,0.0,0.0,732.0,13,0.0,0.0,76.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,
2021,전라남도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,0.0,0.0,4.0,1.0,3.0,14.0,125.0,0,525,0.0,0.0,0.0,0.0,0.0,8.0,0.0,45.0,0,406.0,29,0.0,14.0,1.0,682.0,4,32.0,8.0,0.0,0.0,1118.0,8,1.0,0.0,45.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,
2021,경상북도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,0.0,4.0,0.0,0.0,8.0,110.0,6,422,0.0,0.0,0.0,0.0,0.0,12.0,1.0,22.0,0,762.0,32,1.0,24.0,0.0,484.0,2,22.0,2.0,0.0,0.0,385.0,16,0.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,
2021,경상남도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.0,0.0,0.0,9.0,2.0,0.0,6.0,70.0,3,776,0.0,0.0,0.0,0.0,0.0,15.0,1.0,50.0,1,1579.0,33,2.0,20.0,3.0,1063.0,1,15.0,10.0,0.0,1.0,1246.0,21,0.0,0.0,26.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,
2021,제주특별자치도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,2.0,4.0,108.0,0,176,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0,232.0,12,0.0,5.0,0.0,127.0,0,40.0,0.0,0.0,1.0,37.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,
2021,세종특별자치시,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,4.0,47.0,0,88,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,31.0,1,0.0,4.0,1.0,33.0,0,0.0,0.0,0.0,0.0,33.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
2022,서울특별시,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426.0,0.0,0.0,9.0,4.0,4.0,30.0,371.0,3.0,848,0.0,0.0,0.0,1.0,0.0,64.0,0.0,81.0,1.0,9153.0,71,3.0,52.0,2.0,1285.0,60,66.0,3.0,0.0,1.0,149.0,2,0.0,0.0,7.0,14.0,0.0,32.0,0.0,0.0,4.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,
2022,부산광역시,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0,0.0,0.0,5.0,2.0,2.0,9.0,65.0,0.0,334,0.0,0.0,0.0,0.0,0.0,14.0,0.0,25.0,0.0,2501.0,10,2.0,14.0,0.0,1139.0,8,18.0,3.0,0.0,0.0,416.0,7,0.0,0.0,12.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,
2022,대구광역시,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,0.0,0.0,1.0,2.0,0.0,7.0,61.0,3.0,257,0.0,0.0,0.0,1.0,0.0,17.0,1.0,7.0,0.0,1799.0,17,0.0,15.0,1.0,350.0,2,30.0,2.0,0.0,0.0,139.0,4,0.0,0.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,
2022,인천광역시,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0,0.0,0.0,5.0,3.0,3.0,11.0,125.0,0.0,332,0.0,0.0,0.0,0.0,0.0,26.0,0.0,17.0,0.0,2679.0,20,0.0,23.0,1.0,641.0,63,36.0,4.0,0.0,0.0,66.0,0,0.0,0.0,4.0,1.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,
2022,광주광역시,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,0.0,0.0,0.0,1.0,0.0,38.0,39.0,0.0,186,0.0,0.0,0.0,0.0,1.0,14.0,0.0,29.0,0.0,490.0,15,2.0,11.0,0.0,243.0,0,16.0,0.0,0.0,0.0,178.0,4,0.0,0.0,7.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,
2022,대전광역시,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,2.0,0.0,2.0,5.0,44.0,0.0,182,0.0,0.0,0.0,0.0,0.0,9.0,0.0,36.0,0.0,710.0,5,1.0,16.0,0.0,149.0,9,7.0,0.0,0.0,0.0,175.0,3,0.0,0.0,10.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,
2022,울산광역시,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,1.0,195,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,0.0,344.0,6,0.0,2.0,0.0,163.0,3,1.0,0.0,0.0,0.0,289.0,1,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,
2022,경기도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5507.0,0.0,0.0,7.0,12.0,8.0,34.0,628.0,3.0,1818,0.0,0.0,0.0,1.0,0.0,94.0,0.0,183.0,0.0,6600.0,157,3.0,107.0,4.0,1645.0,236,102.0,13.0,0.0,1.0,383.0,7,0.0,0.0,44.0,16.0,0.0,24.0,7.0,0.0,8.0,0.0,1.0,2.0,23.0,1.0,0.0,0.0,0.0,
2022,강원특별자치도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,0.0,0.0,0.0,2.0,0.0,6.0,38.0,1.0,216,0.0,0.0,0.0,0.0,0.0,11.0,0.0,13.0,0.0,706.0,48,0.0,6.0,1.0,126.0,15,10.0,1.0,0.0,0.0,25.0,2,0.0,0.0,13.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,
2022,충청북도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,1.0,3.0,81.0,3.0,158,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,302.0,17,0.0,12.0,1.0,138.0,3,10.0,0.0,0.0,0.0,116.0,8,0.0,0.0,10.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,
2022,충청남도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,1.0,0.0,1.0,9.0,122.0,3.0,294,0.0,0.0,0.0,0.0,0.0,14.0,0.0,23.0,0.0,803.0,19,4.0,10.0,0.0,309.0,3,12.0,2.0,0.0,0.0,645.0,25,0.0,0.0,33.0,2.0,0.0,3.0,9.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,
2022,전라북도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,0.0,0.0,3.0,0.0,4.0,9.0,117.0,3.0,251,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,1213.0,31,2.0,18.0,0.0,215.0,3,3.0,2.0,0.0,0.0,753.0,15,0.0,0.0,30.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,
2022,전라남도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,0.0,0.0,1.0,3.0,2.0,12.0,40.0,1.0,318,0.0,0.0,0.0,0.0,0.0,10.0,0.0,19.0,0.0,425.0,26,4.0,11.0,0.0,538.0,5,27.0,7.0,0.0,0.0,1023.0,25,2.0,0.0,63.0,3.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,
2022,경상북도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,1.0,0.0,1.0,13.0,59.0,2.0,289,0.0,0.0,0.0,0.0,0.0,11.0,1.0,16.0,0.0,786.0,34,1.0,10.0,1.0,450.0,5,16.0,2.0,0.0,2.0,435.0,7,0.0,0.0,21.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,
2022,경상남도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.0,0.0,0.0,3.0,2.0,3.0,12.0,42.0,8.0,524,0.0,0.0,0.0,0.0,0.0,23.0,0.0,19.0,0.0,1852.0,40,1.0,16.0,0.0,783.0,3,20.0,7.0,0.0,0.0,1332.0,14,3.0,0.0,32.0,2.0,0.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,
2022,제주특별자치도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,0.0,90,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,148.0,7,0.0,7.0,0.0,117.0,1,41.0,0.0,0.0,0.0,67.0,0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,
2022,세종특별자치시,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,66,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,37.0,5,0.0,2.0,0.0,17.0,1,0.0,0.0,0.0,0.0,44.0,1,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,
2023,서울특별시,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3135.0,0,0.0,1.0,3.0,4.0,30.0,219.0,20,1063,0.0,0.0,0.0,4.0,0.0,73.0,0.0,130.0,2,11218.0,103,5.0,47.0,3.0,1136.0,94,108.0,9.0,0.0,1.0,140.0,0,0.0,0.0,4.0,11.0,0.0,53.0,5.0,0.0,10.0,0.0,1.0,7.0,12.0,2.0,0.0,0.0,0.0,
2023,부산광역시,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.0,0,0.0,1.0,0.0,1.0,6.0,55.0,4,335,0.0,0.0,0.0,0.0,0.0,21.0,0.0,33.0,0,3070.0,9,1.0,24.0,0.0,910.0,7,13.0,5.0,0.0,0.0,268.0,1,0.0,0.0,11.0,3.0,0.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,
2023,대구광역시,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.0,0,0.0,1.0,0.0,0.0,9.0,63.0,4,325,0.0,0.0,0.0,0.0,0.0,18.0,0.0,15.0,0,1868.0,28,0.0,10.0,1.0,282.0,2,38.0,1.0,0.0,3.0,125.0,2,0.0,0.0,7.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,
2023,인천광역시,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0,0.0,0.0,2.0,4.0,8.0,64.0,6,429,0.0,0.0,0.0,0.0,0.0,42.0,0.0,34.0,0,2983.0,30,2.0,15.0,1.0,606.0,126,20.0,8.0,0.0,2.0,65.0,1,1.0,0.0,4.0,2.0,0.0,16.0,3.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
2023,광주광역시,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,861.0,0,0.0,2.0,0.0,0.0,21.0,23.0,23,223,0.0,0.0,0.0,0.0,0.0,12.0,0.0,37.0,0,894.0,21,1.0,4.0,0.0,172.0,5,3.0,0.0,0.0,0.0,168.0,6,0.0,0.0,5.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,
2023,대전광역시,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,1,0.0,0.0,1.0,10.0,8.0,35.0,2,194,0.0,0.0,0.0,0.0,0.0,11.0,0.0,26.0,0,985.0,11,0.0,7.0,0.0,135.0,6,10.0,3.0,0.0,0.0,133.0,0,0.0,0.0,4.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,
2023,울산광역시,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,0,0.0,3.0,0.0,1.0,2.0,25.0,0,271,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,0,468.0,9,0.0,7.0,0.0,131.0,1,2.0,0.0,0.0,3.0,177.0,0,1.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,
2023,경기도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7505.0,3,0.0,6.0,7.0,8.0,43.0,420.0,35,2378,0.0,0.0,0.0,6.0,1.0,123.0,0.0,303.0,0,8878.0,159,1.0,102.0,5.0,1501.0,434,133.0,9.0,0.0,5.0,360.0,3,0.0,0.0,66.0,16.0,0.0,66.0,14.0,0.0,8.0,0.0,1.0,3.0,31.0,0.0,0.0,0.0,0.0,
2023,강원특별자치도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.0,0,0.0,0.0,4.0,0.0,11.0,36.0,1,315,0.0,0.0,0.0,0.0,0.0,17.0,0.0,21.0,0,768.0,42,1.0,8.0,3.0,136.0,29,5.0,0.0,0.0,0.0,20.0,4,0.0,0.0,37.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,
2023,충청북도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1,0.0,0.0,0.0,1.0,4.0,48.0,5,223,0.0,0.0,0.0,0.0,0.0,17.0,0.0,31.0,0,461.0,12,2.0,8.0,1.0,151.0,2,12.0,0.0,0.0,1.0,119.0,2,0.0,0.0,4.0,3.0,0.0,3.0,10.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,
2023,충청남도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.0,1,0.0,0.0,0.0,1.0,10.0,51.0,7,353,0.0,0.0,0.0,1.0,0.0,14.0,0.0,52.0,0,902.0,21,2.0,14.0,0.0,226.0,8,17.0,5.0,0.0,1.0,788.0,15,0.0,0.0,102.0,2.0,0.0,9.0,5.0,0.0,11.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,
2023,전라북도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.0,0,0.0,1.0,0.0,1.0,14.0,95.0,4,246,0.0,0.0,0.0,0.0,0.0,17.0,1.0,20.0,0,1375.0,15,1.0,7.0,0.0,221.0,6,11.0,3.0,0.0,1.0,728.0,6,1.0,0.0,54.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,
2023,전라남도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.0,0,0.0,1.0,2.0,2.0,10.0,51.0,1,339,0.0,0.0,0.0,0.0,0.0,7.0,0.0,32.0,0,637.0,36,0.0,20.0,1.0,435.0,14,14.0,13.0,0.0,3.0,1024.0,13,0.0,0.0,77.0,3.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,
2023,경상북도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.0,1,0.0,1.0,1.0,1.0,17.0,64.0,9,274,0.0,0.0,0.0,0.0,0.0,14.0,1.0,24.0,0,1035.0,25,2.0,14.0,2.0,417.0,6,43.0,3.0,0.0,0.0,364.0,2,0.0,0.0,23.0,2.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,
2023,경상남도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2174.0,1,0.0,2.0,1.0,0.0,15.0,42.0,169,550,0.0,0.0,0.0,0.0,0.0,28.0,1.0,22.0,0,2580.0,46,5.0,24.0,0.0,701.0,5,26.0,9.0,0.0,1.0,1087.0,3,2.0,0.0,44.0,5.0,0.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,
2023,제주특별자치도,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,0,0.0,0.0,0.0,1.0,5.0,23.0,1,158,0.0,0.0,0.0,0.0,0.0,9.0,0.0,14.0,0,244.0,1,0.0,3.0,0.0,79.0,2,19.0,1.0,0.0,0.0,53.0,0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,
2023,세종특별자치시,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0,0.0,0.0,1.0,2.0,3.0,10.0,1,61,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0,39.0,4,1.0,1.0,0.0,10.0,0,2.0,0.0,0.0,0.0,44.0,1,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,
2024,서울특별시,전국,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"31,892",49.0,0.0,34.0,23.0,41.0,274.0,"1,168","48,048","6,425",0.0,0.0,0.0,17.0,1.0,451.0,5.0,"6,642",1.0,"42,347",756.0,29.0,250.0,21.0,"6,444",713.0,452.0,49.0,0.0,60.0,"6,268",70.0,5.0,0.0,373.0,67.0,0.0,196.0,57.0,0.0,34.0,0.0,2.0,9.0,170.0,0.0,"2,778",12.0,17.0
2024,부산광역시,서울,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3,487",7.0,0.0,8.0,1.0,4.0,44.0,179,"6,025",820,0.0,0.0,0.0,6.0,0.0,96.0,0.0,"1,059",0.0,"10,904",149.0,2.0,28.0,3.0,978,99.0,94.0,9.0,0.0,6.0,160,4.0,0.0,0.0,9.0,16.0,0.0,60.0,5.0,0.0,8.0,0.0,0.0,3.0,10.0,0.0,751,1.0,13.0
2024,대구광역시,부산,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,686",2.0,0.0,0.0,9.0,3.0,9.0,55,"2,822",293,0.0,0.0,0.0,0.0,0.0,16.0,0.0,316,0.0,"3,017",15.0,1.0,12.0,0.0,821,4.0,17.0,0.0,0.0,3.0,433,1.0,0.0,0.0,8.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,244,0.0,0.0
2024,인천광역시,대구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,047",2.0,0.0,1.0,0.0,0.0,25.0,44,"2,489",336,0.0,0.0,0.0,0.0,0.0,18.0,1.0,44,0.0,"1,740",23.0,0.0,11.0,2.0,244,10.0,23.0,1.0,0.0,2.0,130,2.0,0.0,0.0,7.0,2.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,127,2.0,0.0
2024,광주광역시,인천,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,263",2.0,0.0,4.0,2.0,4.0,14.0,69,"4,351",346,0.0,0.0,0.0,0.0,0.0,37.0,0.0,723,0.0,"3,601",48.0,4.0,17.0,2.0,515,131.0,31.0,4.0,0.0,9.0,66,0.0,0.0,0.0,3.0,6.0,0.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,149,0.0,1.0
2024,대전광역시,광주,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955,0.0,0.0,0.0,0.0,1.0,32.0,23,878,211,0.0,0.0,0.0,0.0,0.0,5.0,1.0,108,0.0,983,30.0,0.0,5.0,1.0,186,3.0,6.0,3.0,0.0,0.0,219,3.0,0.0,0.0,5.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,73,0.0,0.0
2024,울산광역시,대전,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687,0.0,0.0,0.0,0.0,1.0,12.0,49,"1,242",131,0.0,0.0,0.0,0.0,0.0,9.0,0.0,110,0.0,847,13.0,0.0,3.0,0.0,116,3.0,8.0,1.0,0.0,1.0,162,2.0,0.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,66,0.0,0.0
2024,경기도,울산,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939,0.0,0.0,1.0,0.0,3.0,4.0,19,641,236,0.0,0.0,0.0,0.0,0.0,5.0,0.0,87,0.0,745,9.0,0.0,5.0,0.0,135,2.0,2.0,0.0,0.0,4.0,291,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,32,1.0,0.0
2024,강원특별자치도,경기,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"8,878",7.0,0.0,7.0,5.0,15.0,50.0,355,"14,323","1,909",0.0,0.0,0.0,8.0,0.0,131.0,2.0,"2,425",1.0,"11,173",222.0,8.0,69.0,8.0,"1,266",393.0,141.0,16.0,0.0,13.0,452,4.0,1.0,0.0,39.0,15.0,0.0,62.0,10.0,0.0,6.0,0.0,1.0,4.0,28.0,0.0,668,2.0,2.0
