전국,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82868,194,1,94,55,151,146,17598,496,15967,0,8,0,16,0,526,4,7562,3,15369,0,31,389,34,9810,559,501,42,0,14,4005,138,1,0,399,53,0,273,162,0,23,0,8,16,223,3,0,0,0,
서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9783,22,1,19,10,51,31,3139,66,2033,0,2,0,4,0,134,0,1250,1,4744,0,1,67,7,1532,100,147,6,0,1,115,9,1,0,13,8,0,74,6,0,10,0,2,6,9,0,0,0,0,
부산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3915,6,0,9,5,13,3,497,33,878,0,0,0,0,0,30,2,425,0,1836,0,1,34,0,1087,14,23,4,0,0,279,8,0,0,18,2,0,10,0,0,0,0,1,0,1,0,0,0,0,
대구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4525,15,0,2,2,10,5,194,24,689,0,0,0,0,0,6,1,226,0,977,0,4,10,3,412,2,15,0,0,0,69,2,0,0,3,1,0,16,8,0,0,0,1,1,8,0,0,0,0,
인천,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3809,9,0,8,1,9,12,995,20,795,0,1,0,1,0,32,0,387,0,1206,0,1,21,1,893,87,44,0,0,2,49,5,0,0,10,2,0,18,3,0,2,0,1,1,3,2,0,0,0,
광주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3079,2,0,0,3,4,9,161,29,466,0,0,0,0,0,8,0,401,0,181,0,2,6,2,224,4,14,0,0,1,79,4,0,0,8,1,0,3,8,0,0,0,0,1,1,0,0,0,0,
대전,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2096,23,0,6,2,3,2,2670,16,468,0,1,0,0,0,10,0,323,0,264,0,2,14,1,189,5,3,0,0,0,117,0,0,0,1,3,0,7,8,0,0,0,0,1,4,0,0,0,0,
울산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941,3,0,3,1,3,6,85,10,492,0,0,0,0,0,4,0,308,0,294,0,1,6,0,150,2,4,1,0,2,142,1,0,0,2,0,0,13,1,0,0,0,0,0,8,0,0,0,0,
경기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23517,69,0,24,14,31,29,5406,74,4636,0,0,0,6,0,142,0,2178,0,2498,0,5,84,8,1999,294,129,9,0,2,289,20,0,0,51,17,0,84,19,0,6,0,1,3,42,0,0,0,0,
강원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782,3,0,1,2,1,4,268,5,529,0,0,0,2,0,30,0,125,0,372,0,0,14,2,210,15,14,0,0,0,29,8,0,0,16,2,0,5,0,0,0,0,1,0,30,0,0,0,0,
충북,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080,1,0,2,3,2,7,1079,11,433,0,0,0,0,0,10,0,121,0,109,0,0,19,1,206,7,14,2,0,0,96,6,0,0,16,2,0,7,30,0,0,0,0,0,3,0,0,0,0,
충남,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3009,3,0,5,0,2,4,1437,20,721,0,0,0,1,0,17,0,322,0,236,0,3,20,4,381,9,13,1,0,0,442,24,0,0,52,0,0,7,20,0,1,0,0,0,24,0,0,0,0,
전북,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3207,5,0,3,2,2,5,558,16,740,0,0,0,0,0,24,0,239,2,391,0,1,15,0,343,3,13,4,0,1,401,8,0,0,58,5,0,10,13,0,0,0,0,0,18,0,0,0,0,
전남,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3106,11,0,2,0,10,13,164,32,617,0,1,0,0,0,13,0,239,0,347,0,2,20,2,685,0,18,7,0,1,667,13,0,0,76,4,0,0,23,0,2,0,0,1,16,1,0,0,0,
경북,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5539,12,0,4,3,2,6,248,45,844,0,2,0,0,0,17,1,338,0,476,0,5,28,1,412,5,31,1,0,1,276,17,0,0,40,4,0,3,14,0,0,0,1,0,24,0,0,0,0,
경남,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9058,8,0,6,6,5,4,234,77,1264,0,0,0,1,0,30,0,525,0,1296,0,2,23,2,929,8,12,6,0,0,839,12,0,0,32,2,0,11,9,0,2,0,0,1,19,0,0,0,0,
제주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552,1,0,0,1,3,3,72,12,269,0,1,0,0,0,17,0,105,0,141,0,0,8,0,132,3,7,1,0,3,104,1,0,0,3,0,0,5,0,0,0,0,0,1,9,0,0,0,0,
세종,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,1,0,0,0,0,3,391,6,93,0,0,0,1,0,2,0,50,0,1,0,1,0,0,26,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,
